date,temp,hum,bright
2/13/2024 1:01:26 PM,19.4,58,5
2/13/2024 1:02:26 PM,19.4,58,5
2/13/2024 1:03:26 PM,19.4,58,5
2/13/2024 1:04:26 PM,19.4,58,5
2/13/2024 1:05:26 PM,19.5,58,5
2/13/2024 1:06:26 PM,19.5,58,5
2/13/2024 1:07:27 PM,19.5,58,5
2/13/2024 1:08:27 PM,19.5,58,5
2/13/2024 1:09:26 PM,19.5,58,5
2/13/2024 1:10:26 PM,19.5,58,5
2/13/2024 1:11:26 PM,19.5,58,5
2/13/2024 1:12:26 PM,19.5,58,5
2/13/2024 1:13:26 PM,19.5,58,5
2/13/2024 1:14:26 PM,19.6,58,5
2/13/2024 1:15:27 PM,19.6,58,5
2/13/2024 1:16:27 PM,19.6,58,5
2/13/2024 1:17:26 PM,19.6,58,5
2/13/2024 1:18:26 PM,19.6,58,5
2/13/2024 1:19:26 PM,19.6,58,5
2/13/2024 1:20:26 PM,19.6,58,5
2/13/2024 1:21:26 PM,19.6,58,5
2/13/2024 1:22:27 PM,19.6,58,5
2/13/2024 1:23:27 PM,19.6,58,5
2/13/2024 1:24:26 PM,19.7,58,5
2/13/2024 1:25:26 PM,19.7,58,5
2/13/2024 1:26:26 PM,19.7,58,5
2/13/2024 1:27:27 PM,19.7,58,5
2/13/2024 1:28:26 PM,19.7,58,5
2/13/2024 1:29:27 PM,19.7,58,5
2/13/2024 1:30:26 PM,19.7,58,5
2/13/2024 1:31:27 PM,19.7,57,5
2/13/2024 1:32:26 PM,19.7,58,5
2/13/2024 1:33:26 PM,19.8,57,5
2/13/2024 1:34:26 PM,19.8,57,5
2/13/2024 1:35:26 PM,19.8,58,5
2/13/2024 1:36:26 PM,19.8,57,5
2/13/2024 1:37:26 PM,19.8,57,5
2/13/2024 1:38:26 PM,19.8,57,5
2/13/2024 1:39:26 PM,19.8,57,5
2/13/2024 1:40:26 PM,19.8,57,5
2/13/2024 1:41:26 PM,19.8,57,5
2/13/2024 1:42:26 PM,19.8,57,5
2/13/2024 1:43:26 PM,19.9,57,5
2/13/2024 1:44:26 PM,19.9,57,5
2/13/2024 1:45:26 PM,19.9,57,5
2/13/2024 1:46:26 PM,19.9,57,5
2/13/2024 1:47:27 PM,19.9,57,5
2/13/2024 1:48:27 PM,19.9,57,5
2/13/2024 1:49:26 PM,19.9,57,5
2/13/2024 1:50:26 PM,19.9,57,5
2/13/2024 1:51:26 PM,19.9,57,5
2/13/2024 1:52:26 PM,19.9,57,5
2/13/2024 1:53:27 PM,20,57,5
2/13/2024 1:54:26 PM,20,57,5
2/13/2024 1:55:26 PM,20,57,5
2/13/2024 1:56:26 PM,20,57,5
2/13/2024 1:57:26 PM,20,57,5
2/13/2024 1:58:26 PM,20,57,5
2/13/2024 1:59:26 PM,20,57,5
2/13/2024 2:00:26 PM,20,57,5
2/13/2024 2:01:26 PM,20.1,57,5
2/13/2024 2:02:26 PM,20.1,57,5
2/13/2024 2:03:27 PM,20.1,57,5
2/13/2024 2:04:26 PM,20.1,57,5
2/13/2024 2:05:26 PM,20.1,57,5
2/13/2024 2:06:26 PM,20.1,57,5
2/13/2024 2:07:26 PM,20.1,57,5
2/13/2024 2:08:26 PM,20.1,57,5
2/13/2024 2:09:26 PM,20.1,57,5
2/13/2024 2:10:26 PM,20.2,57,5
2/13/2024 2:11:27 PM,20.2,57,5
2/13/2024 2:12:27 PM,20.2,57,5
2/13/2024 2:13:26 PM,20.2,57,5
2/13/2024 2:14:26 PM,20.2,57,5
2/13/2024 2:15:27 PM,20.2,57,5
2/13/2024 2:16:26 PM,20.2,57,5
2/13/2024 2:17:26 PM,20.2,57,5
2/13/2024 2:18:26 PM,20.2,57,5
2/13/2024 2:19:26 PM,20.2,57,5
2/13/2024 2:20:27 PM,20.2,57,5
2/13/2024 2:21:26 PM,20.3,57,5
2/13/2024 2:22:26 PM,20.3,57,5
2/13/2024 2:23:26 PM,20.3,57,5
2/13/2024 2:24:26 PM,20.3,57,5
2/13/2024 2:25:26 PM,20.3,57,5
2/13/2024 2:26:27 PM,20.3,57,5
2/13/2024 2:27:26 PM,20.4,57,5
2/13/2024 2:28:26 PM,20.3,57,5
2/13/2024 2:29:26 PM,20.4,57,5
2/13/2024 2:30:26 PM,20.3,57,5
2/13/2024 2:31:26 PM,20.4,57,5
2/13/2024 2:32:26 PM,20.4,57,5
2/13/2024 2:33:26 PM,20.4,57,5
2/13/2024 2:34:26 PM,20.4,57,5
2/13/2024 2:35:26 PM,20.4,57,5
2/13/2024 2:36:27 PM,20.4,57,5
2/13/2024 2:37:26 PM,20.5,57,5
2/13/2024 2:38:26 PM,20.5,56,5
2/13/2024 2:39:26 PM,20.4,56,5
2/13/2024 2:40:26 PM,20.5,56,5
2/13/2024 2:41:26 PM,20.5,56,5
2/13/2024 2:42:26 PM,20.5,56,5
2/13/2024 2:43:27 PM,20.5,56,5
